"uuid","final_delta"
"ceeff28d-74fe-4848-bc7c-1c337cd67c3b","1"
"2417d8ef-dca4-4e22-8397-31b53e8c5149","2"
"fd00e5ee-94da-40c3-ac0c-e7308fe92840","1"
"05d8b539-d1f5-4817-b208-3905f863c419","1"
"2ea64477-ac97-4683-bbce-63bfa880bc13","1"
"1e1d1d87-676d-431f-93f0-d6dd3a8c3aa4","2"
"b8d31cdf-73e5-4f3e-8743-e9711010cb55","2"
"25815921-472c-4f6c-9d2b-46a682eace5a","1"
"eb9a0c36-ce7a-4f98-b161-0d7bc863b32a","1"
"099b9de8-aeab-4383-b3f5-01412d875b71","1"
"aecb1ab2-2de5-4d4a-8069-2e9221608484","1"
"28233779-d588-423b-a89a-019972df9ae1","2"
"c70ccdee-2eb9-4deb-b4e6-2aaa1a86f284","1"
"c4c001d5-c197-4035-a8ba-539f01636be0","2"
"cbc76c82-cb35-471b-9ccb-4fc75ef9ddda","1"
"640d3761-2d18-4f45-ade1-47a2a48d050b","1"
"853993dc-80b9-4362-b454-63d183a76803","2"
"3603385a-8b31-476d-aa98-ea767ffa4343","1"
"879af5b9-b709-41fc-9db1-b39f5ab26978","2"
"7648af4d-577a-4f41-8417-0809656b47cb","1"
"92765119-e2f5-4387-b5e7-6886570e4ff1","1"
"0bd74571-8ae1-4791-9e42-7476fd120c5a","1"
"11a3281d-f3a2-4cbe-b725-025ad2d6efd6","2"
"b9623389-ccf2-44ef-870b-20c30fb9bce8","2"
"1f42cbc7-8c4d-4856-b7a9-b87a3218f3d3","1"
"5fdf52a4-9b4d-4134-a3b0-82ddec0912c0","1"
"fd49269d-c34b-4e75-ba65-d204f95e875d","1"
"0b570d7d-0e17-4e3b-8dc9-54b6153351b4","2"
"43837ba2-11bd-4965-81a1-b2b9674b3710","1"
"8fc7e4cd-a6ac-47d4-9178-5dd29ea2cf94","1"
"4654d7f0-c798-44ce-9320-85dca00a3542","2"
"fe6db597-9f51-4b72-b0ac-67185c25be88","2"
"23620897-7354-4f09-bca4-31d0e31e4766","1"
"6d07126e-551f-4cfa-89ed-aa4136157d31","2"
"05253dd1-e073-46e2-8fe9-6b455d82f55f","2"
"2c4cf82c-0d73-4d22-8f25-c7129f57cdbe","2"
"db4d7e40-4cd0-498a-970f-24bf82002789","1"
"de04c664-da80-4815-90fe-45cb38ff6070","1"
"46940bbd-b5b9-4cca-b853-98d31ff00472","1"
"8324ff48-2569-4033-9d29-7416dbd949d3","2"
"35c7f896-6c13-453c-bac0-6b2d91497baf","1"
"2bc47b6a-624d-4487-9e6d-18f8dc53c44e","1"
"f6e53365-63aa-4b87-8a87-b6532dafb415","0"
"3706acfa-f485-4c94-97e2-30c410440a3a","2"
"2df705b7-8301-4f8d-b3a3-808ab9838efa","1"
"a6340315-86d2-4557-aa8a-7d9d59a33724","2"
"ba1bfb96-50d7-428e-b9b3-05af04db1408","1"
"23a40e66-1c14-420f-a0e0-12b4de606bbc","1"
"53f987d1-5004-4485-b681-f38df65bdb63","1"
"be865956-e1b2-45bc-81f1-d735a202dd3c","3"
"6e729552-0081-405f-b768-1d2fd56b8795","1"
"02325143-31e7-4824-ab12-b094f4dfdc82","1"
"3f15949a-21b2-45c6-aa43-62b38371ff6c","2"
"4ecf61d1-402b-4afc-b110-24762ea49ed2","2"
"f0103a5f-fea7-4cc5-808a-9607e2412626","1"
"a1e07e10-f9ab-4ac2-b384-2b975bb3a0f5","2"
"3d41db48-35a0-414a-9b52-170340e4ef08","1"
"8dfc6760-4bb3-4a1a-b20b-0391dcf9c1d7","1"
"c1e8234d-193f-4f66-87d7-01bdf78abf8d","2"
"76a5a099-6cbc-42a2-97ee-a7d7281f5184","0"
"6df64ef9-fe55-4cbc-a55b-b36ba3de028a","1"
"eba0dccb-b433-43ba-9876-26a15a2efa97","2"
"89501e9d-5694-4c3d-9e3c-b8a2a38a8ad4","1"
"7038450c-6a28-4eef-bd0b-75a3613c98d7","1"
"78b77f7b-9c3c-4dcb-8c3a-1efc9668234f","2"
"aab7b934-eb93-4e1c-a2fe-9eefe5e8dbf9","1"
"4c9450f9-d3e8-4ba4-b8c3-89280f35ec8d","2"
"de457647-e84b-4d04-a81d-a5add6ecb924","2"
"fb3efd01-42b6-4250-b444-2ae374eab30a","1"
"bef3fbd0-9edf-4a34-8bcf-49eef7b18e7a","2"
"b60151e8-8628-4880-8616-ba113186f0f8","2"
"505e77bb-5e27-4c16-b04d-9effb723fc49","2"
"99239137-d789-47d4-9b24-de4b35698953","2"
"04e449a0-6f56-4be4-af11-55cfba7767fa","1"
"9b7515f3-9c87-4afe-b010-008b13e88beb","2"
"85f64341-db7b-4c30-a190-d62665d48cf2","1"
"0cf31d83-605a-4dfa-a2bf-e2bf4e7e75ff","2"
"1d0bb12d-e430-4acc-b84e-6e3aa79018cb","1"
"894fc340-1a2f-4bef-9e35-8a65ff813441","1"
"0aba5d92-6e41-4dfa-816a-63d4fa661427","2"
"ce962980-402d-4876-a022-051ac5233340","3"
"084fe0b0-ba59-43ed-b120-921095eb35c2","2"
"4b4e9974-0e3e-4458-8795-4e35a10538bc","1"
"0a2f4a46-cfad-4def-9dc4-97da418475ea","1"
"1efb595e-eda4-449b-a2d8-4bf782e046ae","1"
"bfcab4c0-ed8f-4d5c-81e5-4b5c39500575","1"
"611acf68-c989-4be7-b49f-436b40748ba9","1"
"83be906e-555f-49b8-82fc-8dc6be97629c","2"
"aec0de89-d3a2-4cf9-9d0e-cb1a136d6322","2"
"28beac07-50c1-45c4-91f2-fd50ab1279e6","2"
"cb1d72a7-ff77-4613-b79a-bf8027494992","2"
"954b496f-d1b0-4262-87e5-09084f1ba367","1"
"4bdb227b-73bb-4eac-a058-ffe8427db948","2"
"9bf19438-8b66-462b-a367-979fb5c4637b","2"
"3e387429-2fe7-4e4f-8a3e-9995fd5e6845","2"
"67fbe349-93b7-4d05-a7b0-ec90350d93cc","1"
"209f602f-28e0-4d4d-8a32-818d8740f13f","2"
"0a87a61e-b17d-4515-b4aa-621eb4a22d46","1"
"565be2c6-9a94-44a5-b9a5-946950d45dd6","0"
"463f78fb-47b7-4567-97f6-b972ab7807f0","2"
"16189b87-a6b0-4324-8d21-22df2d52cdfd","3"
"c6f197cc-1d49-4b09-afda-619cf33fef20","2"
"94c5d9b2-d712-4e2c-9c1e-b2fa8cc3ac0a","1"
"d2c85c68-5ecd-4fc9-b332-fb101673b9a7","1"
"27db341a-72b0-4841-8d96-ed8038003bcb","1"
"76bbf8b3-82b3-4581-87a9-d2a411a18e23","2"
"aa1652f8-1883-402a-a3a4-03f851b8680b","1"
"fe09b7fe-9ede-4e52-a67d-ac0dc9b3402c","1"
"31bde900-9b77-4aec-b559-d8c87c1590f2","2"
"44e8cd98-bead-436b-abb7-299e7a60488b","3"
"032ffa98-e9cf-4034-9d56-636a2262bf1b","1"
"13a0b88b-80fd-4560-b090-c4be07494d7e","1"
"a89584c6-a665-4afb-9e6d-7aea45abb02f","2"
"23d7764f-ac7a-496e-b5ac-d9c0340f7f5f","2"
"0e7a60aa-23cf-440d-854c-889383f61023","2"
"5833398d-ef6b-4919-9737-e25118f6abe8","1"
"38bc62b4-088e-4e2b-84e6-73a5e6a1e5b6","2"
"b5bc0f09-e8e4-4f84-acb4-8450376a215e","2"
"56e1dbda-14ad-48e7-87f4-9b5ada70c702","2"
"f423b429-a01d-4de0-9ccc-a5400aafc620","2"
"f95900f7-d11e-41bb-9d85-59e1a606407e","2"
"e0cc7beb-c139-4351-a0bd-1b2c3960698d","1"
"27646ce7-2899-43bb-b1c5-d14c7becc702","2"
"b29ec553-781a-452f-a68f-7c93e56ea809","2"
"3c54a631-908e-49f7-a74e-661efaae21fe","1"
"b93ee4fc-c236-402b-8a93-054a446c08a0","0"
"adb24571-a043-420f-b450-6e922b9e2030","1"
"fb618c6f-d7e7-43aa-afed-caef17e4a830","1"
"ef2f9f0b-2356-4c94-bf57-e0cbdb9c639d","3"
"de6311eb-fbb3-4088-bd7d-97d03a4a6476","1"
"256c4c1d-2832-4bcb-8436-4955947918d9","1"
"cb3c7b5f-277c-41ca-947d-e2ad7a542153","2"
"72615d06-8c47-4a41-860d-8595852f9352","2"
"f185ef13-a8ed-4959-a999-85f570adc284","3"
"775c3edc-95c6-45cd-b62b-6696018d7c86","2"
"ea4d9fdb-22e9-4ca9-ba25-0fcb0c2c5f28","1"
"09bbaf5c-add6-4466-95bf-5f20f37236f1","1"
"e7af9454-997a-448d-9cb6-ef1d6984fe67","2"
"2243d068-7f6a-4eab-b27a-15076c6e737a","1"
"5a0dcd74-4f86-4755-a37a-a605ab779621","1"
"9923d61e-11fd-4670-b741-c423e01c4c90","1"
"e4dd173a-7915-4b76-8b1d-306f9342303b","2"
"6a4714f9-b193-40ec-9f55-052a80450307","1"
"b589d41b-c047-421d-b324-93ac979f2e1e","2"
"1975d986-7910-4239-87c6-ea9e7833fd59","2"
"d0205b32-a483-40df-9d61-1cf3a1077c78","1"
"264e808e-6fe7-45ac-b8e4-0f31b2afbe6e","2"
"d8b8b518-8bf1-4503-929f-24ed5b758357","1"
"74891841-5136-4433-946c-be34a2726859","1"
"39431311-6bb3-4b14-9b18-581142a58151","2"
"3126324d-0a0a-4cdb-8f21-40ce804af7b5","1"
"f1417666-ed45-4136-979b-f94a55430b7f","2"
"f0c01b0f-f6e6-4829-a414-465b150ac320","1"
"7791f9fe-4aad-4c2b-8c88-64c26328e97f","1"
"b3898e1a-b55a-42de-b889-2867b14a4214","1"
"9ef3a942-3feb-4978-b251-0af65d09d31e","2"
"d2693d39-a647-40ef-80bf-09b830a937fa","2"
"ad61d6bf-9939-49d8-a12f-97439bc28d73","1"
"a0d7bd89-b261-4410-8e05-fa096c0a00de","2"
"a3448cf0-78c9-4ca5-b2cb-7538d39d0879","2"
"1ee2857b-a83d-454c-8328-c31b85f45860","2"
"c80e2236-703c-46f1-8a68-cb4d101fa7be","2"
"4a629f67-e6de-48a9-bc8f-5a175d40e2ed","1"
"8ed7f42d-484a-44c6-ba85-15392cbee1b0","1"
"af577b1f-174d-4c3f-be62-04486d569763","2"
"e8673aec-a67d-4c72-a97d-04353d8fbfe4","1"
"b9f4ce2d-c63f-4a74-a19f-fc1da919fdd6","2"
"34ae5498-f83e-42f5-b368-b2a61d16ffce","1"
"4df5345e-4fea-4a3f-867b-50d090a32db1","1"
"2149d45e-db26-4bd1-ba86-812bbb5f63d0","2"
"2f429258-9120-4438-9f79-c887fa8f699b","1"
"89da670f-cbc4-49e9-86f8-66e520b465ca","1"
"0d765d1d-02ea-4033-ba69-2ef746b11423","1"
"f40f7972-01f3-4383-ab53-a2daad95142f","1"
"1c3fb33a-cb7c-48cb-8948-84caffb825a3","1"
"021af3af-b054-40b1-a629-a66b009102b3","0"
"134e32e8-a6d8-411a-8732-467e50aacd81","0"
"4c4861a3-3a9b-4bde-ad72-006ee412e3a2","2"
"ac288088-b198-45a0-a6e6-d0d6d3109183","1"
"2bdca4b4-198e-45f6-b57a-b334c836ceb0","1"
"7c84712c-2f03-4464-9625-b5eba52690af","2"
"5a377d86-188f-4a81-9ea5-22a75e6b0aae","2"
"970bdfea-1202-4bd4-926f-420b15023bda","2"
"49527bdd-8e72-4038-aa3e-58d7a5916f26","1"
"00cadf44-dc24-4f2c-8c62-96ab1138215d","2"
"3e42960e-d4c3-4101-b649-30181cbf8a29","1"
"072c2533-19d2-4d73-8b37-abce08d16ea8","1"
"2a548957-65e1-4328-ada2-f98a6ac5e93a","1"
"09b91449-8005-4d1c-a32a-33a2871756f8","1"
"801453b8-fd68-4ea9-b83a-1ecbc8483faf","2"
"7c4e054a-25d6-4549-a2c7-6d93513fb08e","2"
"909ff896-0da4-4c18-a87e-36801214153f","2"
"2cf5eadd-e6d0-4c24-bcdf-2bd459c16151","2"
"29b2703d-7be1-47be-a708-4e8b1485fe56","2"
"0524d29f-f2cf-4d98-92a1-2eb566757205","1"
"b88aab6f-62d2-42fa-a086-4aab7b2eee5f","2"
"d87ce004-9479-47e7-9c1e-683b92484d3b","1"
"9dab20e1-c39c-4013-af44-3d5895ea1acc","1"
"b88292b3-5f01-46d1-9b14-6ee53dfb723f","0"
"a1e35a3d-4979-4eb5-900f-f1537e695076","1"
"543023f0-ef6c-45f1-a884-a99adf25c798","2"
"4c51629c-d0f0-4b07-92bd-f98e7fbff232","1"
"ab2096d0-c37c-4021-9d36-152a5cb27f59","2"
"7c47fa41-6280-462f-afa3-5f2b46513863","1"
"be00e9ae-249b-4de8-a95f-86ae4a185395","2"
"e06bfe9f-b720-419b-83ce-921c00cd9288","2"
"7a6b4b99-4a80-4f73-a3c6-b506d5b6b1bf","2"
"2a8e540c-562e-483a-ae90-4f8de9a53d4f","1"
"240ef880-59cc-4597-9282-a5f95eac7056","1"
"c988ac09-7e63-4b5d-a3f5-c9d97c8e06d7","1"
"2079e5cd-4e2c-4407-9a96-ea761269436f","2"
"23f335dd-355a-45f1-a470-09178531fadc","1"
"3b0111d3-c625-4d21-908b-0958efa061be","1"
"21f8de72-8ecf-4aa7-b1aa-23b4fa6e1a2b","1"
"71b51758-a308-450f-ab13-c2e39bd72182","2"
"c6a0744d-9c36-4a10-9218-9e8623c4cef0","1"
"7480b503-ed8b-4bf5-b70d-2ea8a8104b71","2"
"611bf483-a2b6-4de2-a056-4a25e95556ec","2"
"ccc045c0-af3b-414e-b258-26bc37883753","2"
"5dcc67b1-737d-4762-85ca-b79dbf318603","1"
"38d08475-da09-4aa5-91a7-cf7235fa11de","2"
"4285151d-bb67-4ecc-8596-c295d8c584d6","1"
"d6dbffe9-e5e7-4645-9f65-41ad75bbb07b","1"
"349c3dbc-c118-424d-96f0-fabdce296ff5","0"
"5ced2097-86bf-4dd7-9c45-11cb16c0798d","2"
"41d6b32b-f586-464b-941f-c7d24b5b3f37","1"
"37fa2275-5de0-400c-a7d2-1a1a4daee34d","2"
"bb5c9a9a-bb2e-4b74-ab8c-e6699fa89323","1"
"a44d7f1a-88a3-40b4-920c-8f4ef29dad67","1"
"f3939a4d-e856-464f-8a02-9ad8a670a054","2"
"452497d0-57a4-4043-ab7c-6827ec92656f","1"
"9e5601d6-eeb1-4921-952a-b01703617b46","1"
"545abc1c-d48e-495a-8c6e-0d619239be19","1"
"5d91dcc5-db81-426b-abb7-4503ded84ba0","1"
"673a166a-d056-4a9f-ad5c-f8063556c1f2","1"
"b7773ecb-d6fc-4663-be13-30e72c8afef3","2"
"bc15ee12-0c41-43c6-9abc-cc91934d04d8","1"
"5ff53ead-850e-4efb-8add-00bffa690469","2"
"129ec57e-2273-4b40-a517-1decd188c077","1"
"83e96b1f-ed9a-49c9-a26e-2acd090171c5","2"
"918b1608-0be5-460d-9caf-e227106856ef","1"
"8a409bf6-7172-4828-b688-383bf6876ee6","2"
"9fffa749-c2f2-4e0a-9b96-06ee84a7cc76","1"
"6adf74ea-f969-4310-90d9-09e4d7220035","2"
"62ef53ad-d8da-4d76-a923-dab53a2fd648","1"
"a4d550f0-01f0-4fc7-8fb6-0a36ceaa8ee5","1"
"4b69f241-6754-4420-85b3-f2a2c9356808","1"
"d83aa6be-b89a-4bba-8086-f14bd430420e","3"
"8af4a203-7b48-4293-b6c9-fbcce22f860b","2"
"b362c1ce-6ac1-4c7a-a64e-ae30665770d9","2"
"c1b83ab3-6f24-47f2-b958-933a9783445e","1"
"51f6e569-3a14-47e2-8ad4-5c62cc829293","1"
"0adc6b11-6a8f-4caa-ab15-7bedf4456182","2"
"c6fefae1-4635-4677-8b17-7600aec44181","1"
"e1e37ba3-aace-4e2d-a029-3ca05e3396ac","2"
"8482f08b-f6a1-4666-8ae6-345c4980b77e","2"
"bc905a73-5bbc-4619-b089-8e6a3ebd84c2","1"
"a0719fd2-7fb5-4b4d-abb9-882030123267","2"
"a42d8ab0-6d36-497c-b85a-6a6c8523f9d2","1"
"d58241f4-7ff7-4b16-a8a9-1bac27143517","1"
"c70d1a89-ca81-4e7c-b270-5b153d59162d","2"
"aaddcab4-d2ad-4cbe-be53-29438d9849a7","1"
"5c43feb1-b2d0-4300-b928-a617e85b67d5","1"
"e525b2f8-555a-41fc-9609-e0f1c24759a5","2"
"65a9bfc4-32f7-41d7-b528-26e721500954","1"
"2ef8119d-d48f-4981-acfd-ac7db722ef13","2"
"b018ef1f-1926-457b-8432-8ff8f2bd2c03","1"
"1846bb6e-e141-402f-85f0-bec97b2dfb6b","1"
"8cb9e8b1-c6b0-4b60-9902-4379de4945d0","2"
"2053fff5-e089-497a-aac2-36078e3aa985","0"
"5933e419-eb71-4432-a0f5-1a22ae483e2e","1"
"21134fea-ca6d-40ee-88e4-3e22b11785b3","2"
"ea546037-728b-444f-b452-838eca9f54b8","2"
"e422b881-c76e-4cfb-a75f-f9d395db4f5d","2"
"f8e5a4f9-9b92-4381-807f-e9fdbdca041a","1"
"a28ea755-14c0-46e2-9f6c-0eee60a9ec97","0"
"5ba7e538-832d-49bf-9b11-c59a69fd52ad","1"
"f233173b-c89d-4dff-87dc-9a6061ed7ebe","1"
"52801ffe-496a-47f7-9f97-4d2765a5e13f","1"
"c652d705-5533-44cd-9b50-e6d66a053d1b","2"
"6416bf42-44e8-444b-b710-fa16e3cfccd6","1"
"1d2725c7-5356-4ee9-890a-eb7eb6612e39","1"
"caced7cc-6057-4eca-9156-3bd728b2ef98","0"
"8ca6d457-8a72-48f8-be66-61b15698c271","1"
"0b28309e-1696-4e87-9528-291b31cf8e0d","1"
"0117859c-d6a1-4a87-9717-923c7ebabbfc","1"
"9d5aa5bc-2d1e-4a80-95d0-f507d5799eda","2"
"f1a3156e-6aac-48b9-bb8a-988ac098470a","2"
"62049552-d529-419d-89c7-7869e9b31c30","2"
"6a121c22-bff4-4586-aad3-2ae0a2920121","3"
"8fb22487-9564-436d-b290-58223e6e6f69","0"
"339be113-930b-4c98-a0ae-12237626e07b","1"
"dc91c24c-9c5a-4223-89bf-4f4326d52b1b","2"
"bb0639fe-704a-4843-bc6d-3edfd1577d39","2"
"64ea6b8c-7384-4c43-8c72-947571a2f809","2"
"44fc2d9e-2da0-4de2-8f9e-e9088bc0acff","2"
"30d1452a-a093-4c6e-9dbc-36542f9c300c","0"
"a1a40073-6703-45ee-acbb-bece4e7b6165","1"
"e94525aa-6eba-46d7-bf3d-b1fd771ddb16","2"
"e9e8486f-7e7b-4f4c-856b-197fb406957d","1"
"468d7cb8-69a6-437a-b7f7-cf045daa5b67","2"
"50880840-ca22-41cb-8417-6dd02a917158","1"
"d0f77885-275a-49e8-8880-eac6a19a1bac","1"
"8de9abe7-ec81-4e76-bfb5-a7a8aed65938","2"
"19d9ee43-5a9f-4d9f-8f75-84060a47e5e9","1"
"70186a45-bd85-4232-b6a8-d5da81076c22","1"
"ea3f2c27-6126-4341-8ad0-ac9067a8a496","2"
"b07f6396-d1b7-49d7-98bf-6ebe31561feb","2"
"3c7fda5a-1251-47d6-8716-b2c8a0b451ac","1"
"7a331a14-a87d-4ab2-97ae-0254013930b1","1"
"c1e66cde-5f0d-49d3-a97f-c9a04b16fe83","2"
"beb7fea2-d71d-467d-9b2b-31cdcc950fde","2"
"8eaf3d11-70ac-4c0d-91ae-02ef5c3c8a84","2"
"34db0525-57ba-46ee-a841-aefa279f7699","1"
"c43e3d2f-4fe3-42c0-9977-f5bf2e8df83d","1"
"01931df9-b1d6-4681-831f-0d9068c21446","2"
"f211f2b0-4645-43ac-8911-6aa1e54bc6b0","1"
"f9ac817f-7de1-4e97-921b-e5c9f28b2ce0","1"
"db7b6d11-0eeb-48c3-9bcc-780c698dffca","2"
"496a7cb8-9e9a-4e68-81ae-7432d92d89b9","1"
"a86fcd72-e193-44cd-8d69-ed48f640a3ef","2"
"b4078ec3-e5cf-473f-873b-ebf73a80d497","1"
"fecf36be-8d1d-4f14-9a2e-0f3b881fa5a0","1"
"5f4fa71d-bf09-44d8-80b5-3e94ac113ee0","1"
"3d84723b-1ce4-4344-92a5-0f0f5f2392f1","2"
"57017ef4-f53b-4e74-b7a1-b62aaf75ea91","2"
"c8601b74-240b-4e14-815b-7537d27585a3","1"
"185d1b76-aad2-49a9-b5af-c39dbf83ccb1","0"
"26378d44-5c09-45ac-baa1-e1583b4c8bce","1"
"511eb8a9-c856-4fe2-b025-20ab27a13bab","2"
"43aa0694-2471-4767-a710-e24a3b7e8a00","1"
"578e3b40-c556-4948-b726-46b7fbab6f27","2"
"58810d37-e8d7-4103-a2bc-c57f20a433e3","1"
"6436f7ba-8d0a-43b6-a4a0-3957a632b6e7","1"
"bac98b7d-cd7b-42c4-8380-4c10c88fc19a","1"
"6dfae3ca-e0cb-4ed9-9bb8-3b76d95f465a","1"
"7ab5d4e1-2ada-45da-bf67-03ec078186cf","1"
"868ce95e-9e56-4242-a3fc-ee3425d0698a","2"
"653b6e37-6a32-4e77-a6e2-6533af10a474","1"
"71474a32-7df2-4c15-a7cf-9417c7b547bd","2"
"67fc68b1-31ce-43e7-bb2f-de162853c23c","1"
"42055d31-c089-4b8b-9d36-3bbbd71868da","2"
"4dbc1542-3559-4339-998c-feac58ff9de1","1"
"9e83916c-358e-4084-b1a3-8fc16a942eb0","2"
"be96ce44-9fae-465c-be93-bbd9bf91d104","1"
"df9384cc-6c7f-47a8-966b-75a87e3b76f1","2"
"f5a24d4b-f770-40d5-a115-df4b34091d54","2"
"f9b3e2b7-71d4-46fc-8ff1-c7cc96720be7","1"
"37878d94-0bc9-47a0-a684-21b8ace08666","1"
"465c7ec3-085b-401e-b0ac-acdbc3621ab5","2"
"d16e41a5-d168-4093-b876-9ad8acd16a4f","1"
"38e8d36c-2d50-47bd-a180-1bbee9edbaf8","2"
"02a209f6-9685-4191-9489-33cc6331e13c","1"
"a44b9129-77ab-49e4-bfcf-371329cc3eac","1"
"27887487-bac8-4674-af82-cbe42decf241","1"
"eac23501-4a16-48ba-936f-ad5f8f40cd09","0"
"587742fb-1161-46de-ba2e-2bfb82f83ab6","1"
"a5587ca8-46f6-4771-b76c-795479c45e05","1"
"e54e0fa9-c96a-4bcc-8923-1c66cdadba45","1"
"dfff1153-1531-4324-a24f-58d7059f7c89","1"
"b7e82733-7d8b-4d0b-bf63-21dafa754a7a","2"
"dc782bb3-0fbe-4bed-a61f-f5ed50a0acfe","1"
"697fed86-01e7-45cb-9133-c100cd2794f0","1"
"fefef750-68f3-4fb6-984b-7dff59fe06d1","1"
"426cef18-ac31-4a38-8dc0-7bce5b190192","1"
"05b886b9-72f4-4b2d-b746-3c730774bf7c","1"
"68859175-ba5d-4b30-9393-2996f97c4142","1"
"d45c1a09-46fd-44c9-8947-88ea0595c4fb","2"
"21600267-bf1f-4320-8377-428e793394e6","1"
"909163fd-2461-43fa-ae72-64f202acccde","0"
"5d3ac276-0fe7-4caa-bdf3-d50122797a7c","2"
"7ec7a4c3-c1a9-4113-bf1b-53c262a9ced5","1"
"ee2f8f08-cff7-4987-983b-f4c116b80344","2"
"5090a0ab-dc29-4dae-9b49-16a8d01b3f6d","2"
"40b27024-d5dd-4cb7-9993-c68b0844ec99","2"
"80f8d50b-3192-491c-a453-eda2e755aed3","1"
"b7e6bedf-c66d-49f0-be6c-65ccc2986dc0","2"
"a480d8aa-29b0-48e2-b140-3076dc444877","2"
"2738493a-bb16-41b6-9b7e-3c5470eead53","2"
"ac552a93-d4d3-4280-8e11-c9646cdd06ed","1"
"fc97051c-0e4d-4e09-a473-8cdae1eec148","1"
"f95a013c-f239-4a38-93fd-27a529323c94","3"
"3a5eb456-2627-4b69-ae26-2a16c942a9b1","1"
"d23e10f9-b19e-4783-a7d1-0f72b4d1ad99","1"
"4ded0ca1-0ca7-4de4-9129-97001fd989a7","1"
"3a4b9d2a-8b3f-4f32-a70b-1d82bedb4fab","2"
"603d34c9-e464-4d96-af19-ecdb0367c7ba","1"
"fa173df6-41b9-43fc-8684-dfe4c8ca6b15","2"
"2dc4a505-00f6-496a-8e86-242b4a91231e","2"
"61936209-1ff4-4a40-a1fd-722328a29649","1"
"6a625ceb-95a1-427c-8c04-c3b040d44262","1"
"c69fc560-6954-4855-aa09-3e0de8b56a1a","3"
"bf58ea21-34e3-46ef-a9c6-0fb9b68535ee","1"
"0aa88bc8-a675-4c9c-aea2-cc5175a0886d","1"
"e8791b41-8c1f-4dea-b9e0-c79884463ecc","3"
"81e6e2b4-08c9-48bb-8254-52743dfe49f4","1"
"9cdcb952-e2d4-4017-91d2-32d848d15be9","1"
"46ba1ddc-6cd3-4efc-835c-90633b32281a","1"
"0baa4835-7be6-48d2-9933-626a79c44db0","0"
"da9e63d6-96e3-4862-ba9a-f69a47ef4641","2"
"d4f0e816-1203-4924-82b7-794b12e7cfaa","1"
"6bb0ca76-1268-4ce4-990a-389bc1948cae","1"
"c985e433-4e85-4411-95e4-641351264a37","2"
"885e8513-2ba6-418d-8cb2-3101a68b0a0a","2"
"30994289-bd55-4370-b676-93d14eaf29ac","1"
"fe2071c4-0495-43cc-8898-e07037702238","2"
"490e7e7d-ff91-407f-8965-77b5e9c61944","1"
"5d9fb798-2c23-424c-a302-b135903a66ba","1"
"118d4f7e-21ef-44a9-bd77-8769e779dff1","1"
"2c7fc1d7-0cba-4cd6-ba29-f36897dbaca8","1"
"26245911-9b92-4b42-8b5d-24fcaed72b9b","1"
"dc5b0bfd-913e-407f-96f8-ee64561b22ef","1"
"affde7a7-f4d7-4380-a7ad-e388bf9b88c1","1"
"56c35602-4a7f-409a-b7b3-060cf41213f1","2"
"b88cf9b1-466e-4a5f-a485-ea6e5d363995","1"
"d1a130d0-7a63-4af4-b016-3fde5097d2e8","1"
"cad4ece8-c763-410c-8828-ccbefab80c90","1"
"0b7e8561-860b-4281-96fa-6c7a2649a3c6","2"
"9aa32cf8-f00f-482d-b049-38fa5dc0821f","1"
"551bd366-5a88-4441-abf9-f2a456d172c3","0"
"b7b214c8-2f5e-49c3-a2cb-b9691a39f386","1"
"4a85438d-870e-4a82-96f7-26a357f41f90","2"
"57d24e41-9e72-477b-b38b-3458aa261955","2"
"448a2516-cd11-415b-9f42-fa109c34cc5d","2"
"45f1022d-ef32-4590-b382-508d4290d6be","1"
"b2daceaa-6e86-4616-8bf6-5625253769ee","1"
"95e43b3b-01a8-4b68-9c38-31bfb9b34131","1"
"3701b163-aa8c-40e1-8d61-e99590feac06","2"
"48d6eebb-9a7b-42d3-9f28-80d4a696c4c7","1"
"332ae170-3120-4710-8a14-a3f53bd113da","0"
"89a6a692-7893-4470-8044-5dbc3efe1f84","1"
"b9f85168-c440-4ac9-bb18-18b4162b44ea","1"
"9c9f449d-44f0-458e-8e02-fdf7fe4a86ad","2"
"c5018710-4687-40e5-b1ef-1af8fa69ba99","2"
"12dd3777-5c3f-46c4-9d6f-c02123ed928c","1"
"d828d687-4198-4af3-8649-7a8a12182714","1"
"edf8180f-43b4-49e0-9dca-5658989b7211","2"
"ee4e52a1-d4b2-47d5-b202-b2efcbe50eb9","0"
"5575d4f6-2b42-4893-9c9d-904da49569e2","1"
"d7583711-5ae0-4af4-9fb3-c2c901493d7f","1"
"bec8f3f9-2175-4b9b-9e40-cfe197610e92","2"
"fc0437a1-6a81-4308-9621-c9e46b460adb","2"
"f3a416ac-4878-4846-aac9-67e7e29c1c00","1"
"47452290-b4c1-4b5d-98cf-9a3dee1afcb5","2"
"e83c3bae-88c1-4ab3-963c-ca0596b573c7","1"
"315a87df-98a3-46ae-8c59-99ea195d18e8","1"
"3fc4c4cb-1848-4690-80a8-324c12c59a2e","2"
"5a73365b-4368-4fac-a8a0-5bd7d6d7f5e4","1"
"2548eead-36fb-4217-8ec9-1e4f9030ce64","1"
"c78812f8-ffc5-4966-93c0-5c27f9f77134","1"
"c4ab2088-6bc4-4f9e-86db-7ea0f8335f66","1"
"55bbd281-4096-4708-9e3c-14c532714f7f","2"
